route_id,date,distance,distance_norm,len_cs,len_et,file_cs,file_et,time_cs,time_et
0521_364,2022-06-10,60,0.43795620437956206,129,137,0521_364-20220610\0521_364-20220610-055437-129-0.txt,0521_364-20220610\0521_364-20220610-065653-137-137.txt,055437,065653
0521_364,2022-06-20,14,0.16279069767441862,86,86,0521_364-20220620\0521_364-20220620-053700-86-0.txt,0521_364-20220620\0521_364-20220620-063731-86-86.txt,053700,063731
0521_364,2022-06-21,62,0.5166666666666667,118,120,0521_364-20220621\0521_364-20220621-060238-118-0.txt,0521_364-20220621\0521_364-20220621-065445-120-120.txt,060238,065445
0521_364,2022-06-22,40,0.3225806451612903,123,124,0521_364-20220622\0521_364-20220622-055148-123-0.txt,0521_364-20220622\0521_364-20220622-065155-124-124.txt,055148,065155
0521_365,2022-05-31,92,0.5082872928176796,181,160,0521_365-20220531\0521_365-20220531-085916-181-0.txt,0521_365-20220531\0521_365-20220531-102631-160-160.txt,085916,102631
0521_365,2022-06-01,130,0.9090909090909091,143,139,0521_365-20220601\0521_365-20220601-083857-143-0.txt,0521_365-20220601\0521_365-20220601-095048-139-139.txt,083857,095048
0521_365,2022-06-02,114,0.9827586206896551,116,112,0521_365-20220602\0521_365-20220602-084114-116-0.txt,0521_365-20220602\0521_365-20220602-091625-112-112.txt,084114,091625
0521_365,2022-06-03,95,0.8715596330275229,109,105,0521_365-20220603\0521_365-20220603-083424-109-0.txt,0521_365-20220603\0521_365-20220603-092249-105-105.txt,083424,092249
0521_365,2022-06-04,43,0.9148936170212766,43,47,0521_365-20220604\0521_365-20220604-053728-43-0.txt,0521_365-20220604\0521_365-20220604-061551-47-47.txt,053728,061551
0521_365,2022-06-07,114,0.991304347826087,115,111,0521_365-20220607\0521_365-20220607-084112-115-0.txt,0521_365-20220607\0521_365-20220607-092723-111-111.txt,084112,092723
0521_365,2022-06-08,161,0.9698795180722891,166,162,0521_365-20220608\0521_365-20220608-085741-166-0.txt,0521_365-20220608\0521_365-20220608-100810-162-162.txt,085741,100810
0521_365,2022-06-09,141,0.9929577464788732,142,137,0521_365-20220609\0521_365-20220609-084208-142-0.txt,0521_365-20220609\0521_365-20220609-093920-137-137.txt,084208,093920
0521_365,2022-06-13,105,0.8467741935483871,124,119,0521_365-20220613\0521_365-20220613-083804-124-0.txt,0521_365-20220613\0521_365-20220613-092655-119-119.txt,083804,092655
0521_365,2022-06-14,73,0.5140845070422535,142,133,0521_365-20220614\0521_365-20220614-084059-142-0.txt,0521_365-20220614\0521_365-20220614-093421-133-133.txt,084059,093421
0521_365,2022-06-15,115,0.8333333333333334,138,129,0521_365-20220615\0521_365-20220615-084059-138-0.txt,0521_365-20220615\0521_365-20220615-093553-129-129.txt,084059,093553
0521_365,2022-06-17,105,0.963302752293578,109,102,0521_365-20220617\0521_365-20220617-083940-109-0.txt,0521_365-20220617\0521_365-20220617-092728-102-102.txt,083940,092728
0521_365,2022-06-20,73,0.9240506329113924,79,78,0521_365-20220620\0521_365-20220620-082434-79-0.txt,0521_365-20220620\0521_365-20220620-085047-78-78.txt,082434,085047
0521_365,2022-06-21,127,0.9694656488549618,120,131,0521_365-20220621\0521_365-20220621-083020-120-0.txt,0521_365-20220621\0521_365-20220621-092524-131-131.txt,083020,092524
0521_365,2022-06-22,113,0.904,124,125,0521_365-20220622\0521_365-20220622-083131-124-0.txt,0521_365-20220622\0521_365-20220622-092158-125-125.txt,083131,092158
0521_366,2022-05-31,151,0.9096385542168675,166,137,0521_366-20220531\0521_366-20220531-063833-166-0.txt,0521_366-20220531\0521_366-20220531-074949-137-137.txt,063833,074949
0521_366,2022-06-01,135,0.7894736842105263,171,135,0521_366-20220601\0521_366-20220601-055711-171-0.txt,0521_366-20220601\0521_366-20220601-072801-135-135.txt,055711,072801
0521_366,2022-06-02,115,0.696969696969697,165,127,0521_366-20220602\0521_366-20220602-053756-165-0.txt,0521_366-20220602\0521_366-20220602-070218-127-127.txt,053756,070218
0521_366,2022-06-03,60,0.42857142857142855,140,129,0521_366-20220603\0521_366-20220603-060810-140-0.txt,0521_366-20220603\0521_366-20220603-073418-129-129.txt,060810,073418
0521_366,2022-06-07,52,0.41935483870967744,124,124,0521_366-20220607\0521_366-20220607-060259-124-0.txt,0521_366-20220607\0521_366-20220607-072405-124-124.txt,060259,072405
0521_366,2022-06-08,132,0.7415730337078652,178,130,0521_366-20220608\0521_366-20220608-055617-178-0.txt,0521_366-20220608\0521_366-20220608-071647-130-130.txt,055617,071647
0521_366,2022-06-09,138,0.745945945945946,185,135,0521_366-20220609\0521_366-20220609-055357-185-0.txt,0521_366-20220609\0521_366-20220609-071010-135-135.txt,055357,071010
0521_366,2022-06-10,91,0.5947712418300654,153,122,0521_366-20220610\0521_366-20220610-055432-153-0.txt,0521_366-20220610\0521_366-20220610-070606-122-122.txt,055432,070606
0521_366,2022-06-13,51,0.37777777777777777,135,116,0521_366-20220613\0521_366-20220613-062847-135-0.txt,0521_366-20220613\0521_366-20220613-075436-116-116.txt,062847,075436
0521_366,2022-06-14,147,0.8121546961325967,181,134,0521_366-20220614\0521_366-20220614-061303-181-0.txt,0521_366-20220614\0521_366-20220614-075453-134-134.txt,061303,075453
0521_366,2022-06-15,144,0.9795918367346939,147,113,0521_366-20220615\0521_366-20220615-055637-147-0.txt,0521_366-20220615\0521_366-20220615-072947-113-113.txt,055637,072947
0521_366,2022-06-16,99,0.7615384615384615,130,108,0521_366-20220616\0521_366-20220616-053146-130-0.txt,0521_366-20220616\0521_366-20220616-064001-108-108.txt,053146,064001
0521_366,2022-06-17,125,0.8278145695364238,151,112,0521_366-20220617\0521_366-20220617-054259-151-0.txt,0521_366-20220617\0521_366-20220617-063525-112-112.txt,054259,063525
0521_366,2022-06-20,47,0.4563106796116505,96,103,0521_366-20220620\0521_366-20220620-055906-96-0.txt,0521_366-20220620\0521_366-20220620-070853-103-103.txt,055906,070853
0521_366,2022-06-21,54,0.5346534653465347,101,90,0521_366-20220621\0521_366-20220621-063710-101-0.txt,0521_366-20220621\0521_366-20220621-074740-90-90.txt,063710,074740
0521_366,2022-06-22,3,0.031578947368421054,94,95,0521_366-20220622\0521_366-20220622-060022-94-0.txt,0521_366-20220622\0521_366-20220622-065754-95-95.txt,060022,065754
0521_367,2022-05-31,240,0.933852140077821,257,172,0521_367-20220531\0521_367-20220531-061217-257-0.txt,0521_367-20220531\0521_367-20220531-080850-172-172.txt,061217,080850
0521_367,2022-06-01,4,0.02564102564102564,152,156,0521_367-20220601\0521_367-20220601-063521-152-0.txt,0521_367-20220601\0521_367-20220601-083206-156-156.txt,063521,083206
0521_367,2022-06-02,12,0.10909090909090909,110,110,0521_367-20220602\0521_367-20220602-071656-110-0.txt,0521_367-20220602\0521_367-20220602-075158-110-110.txt,071656,075158
0521_367,2022-06-03,6,0.061224489795918366,98,98,0521_367-20220603\0521_367-20220603-063322-98-0.txt,0521_367-20220603\0521_367-20220603-071533-98-98.txt,063322,071533
0521_367,2022-06-07,0,0.0,114,114,0521_367-20220607\0521_367-20220607-060633-114-0.txt,0521_367-20220607\0521_367-20220607-065712-114-114.txt,060633,065712
0521_367,2022-06-08,13,0.10743801652892562,113,121,0521_367-20220608\0521_367-20220608-060650-120-0.txt,0521_367-20220608\0521_367-20220608-070724-121-121.txt,060650,070724
0521_367,2022-06-09,6,0.05128205128205128,117,117,0521_367-20220609\0521_367-20220609-061415-117-0.txt,0521_367-20220609\0521_367-20220609-071812-117-117.txt,061415,071812
0521_367,2022-06-10,4,0.03278688524590164,122,122,0521_367-20220610\0521_367-20220610-060842-122-0.txt,0521_367-20220610\0521_367-20220610-072334-122-122.txt,060842,072334
0521_367,2022-06-13,0,0.0,122,122,0521_367-20220613\0521_367-20220613-055110-122-0.txt,0521_367-20220613\0521_367-20220613-064742-122-122.txt,055110,064742
0521_367,2022-06-14,8,0.06299212598425197,125,127,0521_367-20220614\0521_367-20220614-060040-125-0.txt,0521_367-20220614\0521_367-20220614-070314-127-127.txt,060040,070314
0521_367,2022-06-15,16,0.1095890410958904,146,130,0521_367-20220615\0521_367-20220615-060629-146-0.txt,0521_367-20220615\0521_367-20220615-073445-130-130.txt,060629,073445
0521_367,2022-06-16,0,0.0,129,129,0521_367-20220616\0521_367-20220616-060303-129-0.txt,0521_367-20220616\0521_367-20220616-075724-129-129.txt,060303,075724
0521_367,2022-06-17,12,0.12903225806451613,93,93,0521_367-20220617\0521_367-20220617-055853-93-0.txt,0521_367-20220617\0521_367-20220617-064307-93-93.txt,055853,064307
0521_367,2022-06-20,14,0.1076923076923077,130,124,0521_367-20220620\0521_367-20220620-063258-133-0.txt,0521_367-20220620\0521_367-20220620-090038-124-124.txt,063258,090038
0521_367,2022-06-21,0,0.0,148,148,0521_367-20220621\0521_367-20220621-063712-148-0.txt,0521_367-20220621\0521_367-20220621-073805-148-148.txt,063712,073805
0521_367,2022-06-22,1,0.007194244604316547,139,138,0521_367-20220622\0521_367-20220622-064241-139-0.txt,0521_367-20220622\0521_367-20220622-072716-138-138.txt,064241,072716
0521_368,2022-05-30,141,0.6238938053097345,226,152,0521_368-20220530\0521_368-20220530-061030-226-0.txt,0521_368-20220530\0521_368-20220530-073553-152-152.txt,061030,073553
0521_368,2022-05-31,171,0.7066115702479339,242,159,0521_368-20220531\0521_368-20220531-060823-242-0.txt,0521_368-20220531\0521_368-20220531-073832-159-159.txt,060823,073832
0521_368,2022-06-01,186,0.7181467181467182,259,155,0521_368-20220601\0521_368-20220601-060928-259-0.txt,0521_368-20220601\0521_368-20220601-073257-155-155.txt,060928,073257
0521_368,2022-06-02,137,0.7061855670103093,194,143,0521_368-20220602\0521_368-20220602-054933-194-0.txt,0521_368-20220602\0521_368-20220602-071735-143-143.txt,054933,071735
0521_368,2022-06-03,140,0.7486631016042781,187,153,0521_368-20220603\0521_368-20220603-061103-187-0.txt,0521_368-20220603\0521_368-20220603-073801-153-153.txt,061103,073801
0521_368,2022-06-04,45,0.9,50,50,0521_368-20220604\0521_368-20220604-054232-50-0.txt,0521_368-20220604\0521_368-20220604-061916-50-50.txt,054232,061916
0521_368,2022-06-07,91,0.5229885057471264,174,135,0521_368-20220607\0521_368-20220607-055538-174-0.txt,0521_368-20220607\0521_368-20220607-070144-135-135.txt,055538,070144
0521_368,2022-06-08,140,0.5833333333333334,240,157,0521_368-20220608\0521_368-20220608-060514-240-0.txt,0521_368-20220608\0521_368-20220608-073028-157-157.txt,060514,073028
0521_368,2022-06-09,175,0.7028112449799196,249,154,0521_368-20220609\0521_368-20220609-061817-249-0.txt,0521_368-20220609\0521_368-20220609-073155-154-154.txt,061817,073155
0521_368,2022-06-10,171,0.7125,240,152,0521_368-20220610\0521_368-20220610-060409-240-0.txt,0521_368-20220610\0521_368-20220610-072717-152-152.txt,060409,072717
0521_368,2022-06-11,32,0.5517241379310345,53,58,0521_368-20220611\0521_368-20220611-054941-53-0.txt,0521_368-20220611\0521_368-20220611-063157-58-58.txt,054941,063157
0521_368,2022-06-13,131,0.645320197044335,203,149,0521_368-20220613\0521_368-20220613-060027-203-0.txt,0521_368-20220613\0521_368-20220613-071917-149-149.txt,060027,071917
0521_368,2022-06-14,129,0.5944700460829493,217,160,0521_368-20220614\0521_368-20220614-061246-217-0.txt,0521_368-20220614\0521_368-20220614-074309-160-160.txt,061246,074309
0521_368,2022-06-15,130,0.6310679611650486,206,159,0521_368-20220615\0521_368-20220615-060231-206-0.txt,0521_368-20220615\0521_368-20220615-072719-159-159.txt,060231,072719
0521_368,2022-06-16,154,0.8148148148148148,189,150,0521_368-20220616\0521_368-20220616-055338-189-0.txt,0521_368-20220616\0521_368-20220616-071109-150-150.txt,055338,071109
0521_368,2022-06-17,131,0.7043010752688172,186,147,0521_368-20220617\0521_368-20220617-055653-186-0.txt,0521_368-20220617\0521_368-20220617-070142-147-147.txt,055653,070142
0521_368,2022-06-18,49,0.8305084745762712,59,58,0521_368-20220618\0521_368-20220618-053506-59-0.txt,0521_368-20220618\0521_368-20220618-061251-58-58.txt,053506,061251
0521_368,2022-06-20,119,0.7125748502994012,167,128,0521_368-20220620\0521_368-20220620-055021-167-0.txt,0521_368-20220620\0521_368-20220620-065740-128-128.txt,055021,065740
0521_368,2022-06-21,156,0.7959183673469388,196,160,0521_368-20220621\0521_368-20220621-060656-196-0.txt,0521_368-20220621\0521_368-20220621-074002-160-160.txt,060656,074002
0521_368,2022-06-22,142,0.6574074074074074,216,172,0521_368-20220622\0521_368-20220622-060752-216-0.txt,0521_368-20220622\0521_368-20220622-073946-172-172.txt,060752,073946
0521_369,2022-05-31,113,0.8248175182481752,115,137,0521_369-20220531\0521_369-20220531-053741-115-0.txt,0521_369-20220531\0521_369-20220531-064027-137-137.txt,053741,064027
0521_369,2022-06-01,124,0.9253731343283582,127,134,0521_369-20220601\0521_369-20220601-061300-136-0.txt,0521_369-20220601\0521_369-20220601-073051-134-134.txt,061300,073051
0521_369,2022-06-02,115,0.8914728682170543,129,124,0521_369-20220602\0521_369-20220602-054558-129-0.txt,0521_369-20220602\0521_369-20220602-063829-124-124.txt,054558,063829
0521_369,2022-06-03,127,0.927007299270073,137,129,0521_369-20220603\0521_369-20220603-055506-140-0.txt,0521_369-20220603\0521_369-20220603-071126-129-129.txt,055506,071126
0521_369,2022-06-07,110,0.9166666666666666,106,120,0521_369-20220607\0521_369-20220607-055113-124-0.txt,0521_369-20220607\0521_369-20220607-064155-120-120.txt,055113,064155
0521_369,2022-06-08,132,0.9166666666666666,120,144,0521_369-20220608\0521_369-20220608-054308-120-0.txt,0521_369-20220608\0521_369-20220608-064333-144-144.txt,054308,064333
0521_369,2022-06-09,124,0.8611111111111112,144,144,0521_369-20220609\0521_369-20220609-053639-144-0.txt,0521_369-20220609\0521_369-20220609-062731-144-144.txt,053639,062731
0521_369,2022-06-10,108,0.8181818181818182,132,120,0521_369-20220610\0521_369-20220610-060452-132-0.txt,0521_369-20220610\0521_369-20220610-070819-120-120.txt,060452,070819
0521_369,2022-06-13,104,0.7375886524822695,137,141,0521_369-20220613\0521_369-20220613-055458-137-0.txt,0521_369-20220613\0521_369-20220613-070207-141-141.txt,055458,070207
0521_369,2022-06-14,117,0.841726618705036,114,139,0521_369-20220614\0521_369-20220614-054257-123-0.txt,0521_369-20220614\0521_369-20220614-063856-139-139.txt,054257,063856
0521_369,2022-06-15,131,0.9357142857142857,140,140,0521_369-20220615\0521_369-20220615-054152-140-0.txt,0521_369-20220615\0521_369-20220615-063707-140-140.txt,054152,063707
0521_369,2022-06-16,100,0.9090909090909091,107,110,0521_369-20220616\0521_369-20220616-054700-116-0.txt,0521_369-20220616\0521_369-20220616-065616-110-110.txt,054700,065616
0521_369,2022-06-17,83,0.8736842105263158,94,95,0521_369-20220617\0521_369-20220617-053119-94-0.txt,0521_369-20220617\0521_369-20220617-061447-95-95.txt,053119,061447
0521_369,2022-06-20,104,0.9203539823008849,105,113,0521_369-20220620\0521_369-20220620-054309-105-0.txt,0521_369-20220620\0521_369-20220620-073712-113-113.txt,054309,073712
0521_369,2022-06-21,126,0.8936170212765957,124,141,0521_369-20220621\0521_369-20220621-054204-124-0.txt,0521_369-20220621\0521_369-20220621-064746-141-141.txt,054204,064746
0521_369,2022-06-22,116,0.8592592592592593,112,135,0521_369-20220622\0521_369-20220622-054245-124-0.txt,0521_369-20220622\0521_369-20220622-063952-135-135.txt,054245,063952
0521_370,2022-05-31,48,0.35036496350364965,137,136,0521_370-20220531\0521_370-20220531-053441-137-0.txt,0521_370-20220531\0521_370-20220531-054007-136-136.txt,053441,054007
0521_370,2022-06-01,111,0.6981132075471698,140,159,0521_370-20220601\0521_370-20220601-053521-162-0.txt,0521_370-20220601\0521_370-20220601-061955-159-159.txt,053521,061955
0521_370,2022-06-02,91,0.6275862068965518,137,145,0521_370-20220602\0521_370-20220602-052214-139-0.txt,0521_370-20220602\0521_370-20220602-061602-145-145.txt,052214,061602
0521_370,2022-06-03,99,0.7226277372262774,135,137,0521_370-20220603\0521_370-20220603-053538-135-0.txt,0521_370-20220603\0521_370-20220603-062743-137-137.txt,053538,062743
0521_370,2022-06-07,43,0.38392857142857145,108,112,0521_370-20220607\0521_370-20220607-061547-109-0.txt,0521_370-20220607\0521_370-20220607-072614-112-112.txt,061547,072614
0521_370,2022-06-08,126,0.8936170212765957,141,141,0521_370-20220608\0521_370-20220608-052640-142-0.txt,0521_370-20220608\0521_370-20220608-054840-141-141.txt,052640,054840
0521_370,2022-06-09,144,0.9290322580645162,146,155,0521_370-20220609\0521_370-20220609-054655-156-0.txt,0521_370-20220609\0521_370-20220609-064105-155-155.txt,054655,064105
0521_370,2022-06-10,105,0.7553956834532374,134,139,0521_370-20220610\0521_370-20220610-054139-137-0.txt,0521_370-20220610\0521_370-20220610-064257-139-139.txt,054139,064257
0521_370,2022-06-13,90,0.6521739130434783,134,138,0521_370-20220613\0521_370-20220613-060550-138-0.txt,0521_370-20220613\0521_370-20220613-061135-138-138.txt,060550,061135
0521_370,2022-06-14,84,0.5562913907284768,141,151,0521_370-20220614\0521_370-20220614-055710-151-0.txt,0521_370-20220614\0521_370-20220614-061655-151-151.txt,055710,061655
0521_370,2022-06-15,32,0.23880597014925373,132,134,0521_370-20220615\0521_370-20220615-053825-132-0.txt,0521_370-20220615\0521_370-20220615-055050-134-134.txt,053825,055050
0521_370,2022-06-17,100,0.8547008547008547,115,117,0521_370-20220617\0521_370-20220617-052454-115-0.txt,0521_370-20220617\0521_370-20220617-054728-117-117.txt,052454,054728
0521_370,2022-06-20,85,0.7657657657657657,111,111,0521_370-20220620\0521_370-20220620-055449-111-0.txt,0521_370-20220620\0521_370-20220620-070452-111-111.txt,055449,070452
0521_370,2022-06-21,70,0.49645390070921985,141,131,0521_370-20220621\0521_370-20220621-060951-145-0.txt,0521_370-20220621\0521_370-20220621-073327-131-131.txt,060951,073327
0521_370,2022-06-22,102,0.9444444444444444,108,102,0521_370-20220622\0521_370-20220622-052605-108-0.txt,0521_370-20220622\0521_370-20220622-065539-102-102.txt,052605,065539
0521_371,2022-05-30,2,0.01818181818181818,110,108,0521_371-20220530\0521_371-20220530-065327-110-0.txt,0521_371-20220530\0521_371-20220530-071903-108-108.txt,065327,071903
0521_371,2022-05-31,170,0.8994708994708994,189,128,0521_371-20220531\0521_371-20220531-065105-189-0.txt,0521_371-20220531\0521_371-20220531-075259-128-128.txt,065105,075259
0521_371,2022-06-01,175,0.8793969849246231,199,129,0521_371-20220601\0521_371-20220601-060124-199-0.txt,0521_371-20220601\0521_371-20220601-071011-129-129.txt,060124,071011
0521_371,2022-06-02,139,0.8475609756097561,164,120,0521_371-20220602\0521_371-20220602-053833-164-0.txt,0521_371-20220602\0521_371-20220602-064809-120-120.txt,053833,064809
0521_371,2022-06-03,98,0.7903225806451613,124,120,0521_371-20220603\0521_371-20220603-055156-124-0.txt,0521_371-20220603\0521_371-20220603-064950-120-120.txt,055156,064950
0521_371,2022-06-07,3,0.024193548387096774,121,124,0521_371-20220607\0521_371-20220607-054629-121-0.txt,0521_371-20220607\0521_371-20220607-062038-124-124.txt,054629,062038
0521_371,2022-06-08,128,0.9411764705882353,136,126,0521_371-20220608\0521_371-20220608-055232-136-0.txt,0521_371-20220608\0521_371-20220608-064638-126-126.txt,055232,064638
0521_371,2022-06-09,121,0.852112676056338,142,129,0521_371-20220609\0521_371-20220609-055149-142-0.txt,0521_371-20220609\0521_371-20220609-065523-129-129.txt,055149,065523
0521_371,2022-06-13,6,0.057692307692307696,104,104,0521_371-20220613\0521_371-20220613-065417-107-0.txt,0521_371-20220613\0521_371-20220613-082122-104-104.txt,065417,082122
0521_371,2022-06-14,146,0.9605263157894737,152,140,0521_371-20220614\0521_371-20220614-054917-152-0.txt,0521_371-20220614\0521_371-20220614-065129-140-140.txt,054917,065129
0521_371,2022-06-15,115,0.7986111111111112,144,131,0521_371-20220615\0521_371-20220615-053942-144-0.txt,0521_371-20220615\0521_371-20220615-063407-131-131.txt,053942,063407
0521_371,2022-06-17,115,0.8846153846153846,130,110,0521_371-20220617\0521_371-20220617-054134-130-0.txt,0521_371-20220617\0521_371-20220617-063430-110-110.txt,054134,063430
0521_371,2022-06-20,98,0.9607843137254902,102,102,0521_371-20220620\0521_371-20220620-062117-102-0.txt,0521_371-20220620\0521_371-20220620-071831-102-102.txt,062117,071831
0521_371,2022-06-21,132,0.7764705882352941,170,79,0521_371-20220621\0521_371-20220621-061957-170-0.txt,0521_371-20220621\0521_371-20220621-080431-79-79.txt,061957,080431
0521_371,2022-06-22,138,0.7840909090909091,176,81,0521_371-20220622\0521_371-20220622-055323-176-0.txt,0521_371-20220622\0521_371-20220622-065043-81-81.txt,055323,065043
0521_372,2022-05-31,17,0.09941520467836257,171,162,0521_372-20220531\0521_372-20220531-054508-171-0.txt,0521_372-20220531\0521_372-20220531-064927-162-162.txt,054508,064927
0521_372,2022-06-01,13,0.06914893617021277,188,181,0521_372-20220601\0521_372-20220601-060111-188-0.txt,0521_372-20220601\0521_372-20220601-071850-181-181.txt,060111,071850
0521_372,2022-06-02,12,0.0759493670886076,158,154,0521_372-20220602\0521_372-20220602-054604-158-0.txt,0521_372-20220602\0521_372-20220602-064224-154-154.txt,054604,064224
0521_372,2022-06-03,5,0.034013605442176874,147,146,0521_372-20220603\0521_372-20220603-055256-147-0.txt,0521_372-20220603\0521_372-20220603-064833-146-146.txt,055256,064833
0521_372,2022-06-04,4,0.06666666666666667,60,60,0521_372-20220604\0521_372-20220604-085959-60-0.txt,0521_372-20220604\0521_372-20220604-093006-60-60.txt,085959,093006
0521_372,2022-06-07,12,0.14814814814814814,81,73,0521_372-20220607\0521_372-20220607-053240-81-0.txt,0521_372-20220607\0521_372-20220607-060338-73-73.txt,053240,060338
0521_372,2022-06-08,14,0.08187134502923976,171,165,0521_372-20220608\0521_372-20220608-054702-171-0.txt,0521_372-20220608\0521_372-20220608-070053-165-165.txt,054702,070053
0521_372,2022-06-09,13,0.07103825136612021,183,178,0521_372-20220609\0521_372-20220609-055201-183-0.txt,0521_372-20220609\0521_372-20220609-071131-178-178.txt,055201,071131
0521_372,2022-06-10,12,0.07547169811320754,159,155,0521_372-20220610\0521_372-20220610-060046-159-0.txt,0521_372-20220610\0521_372-20220610-071703-155-155.txt,060046,071703
0521_372,2022-06-13,9,0.06666666666666667,135,130,0521_372-20220613\0521_372-20220613-063306-135-0.txt,0521_372-20220613\0521_372-20220613-073917-130-130.txt,063306,073917
0521_372,2022-06-14,13,0.07103825136612021,183,176,0521_372-20220614\0521_372-20220614-055501-183-0.txt,0521_372-20220614\0521_372-20220614-074113-176-176.txt,055501,074113
0521_372,2022-06-15,9,0.0743801652892562,121,116,0521_372-20220615\0521_372-20220615-053413-121-0.txt,0521_372-20220615\0521_372-20220615-070949-116-116.txt,053413,070949
0521_372,2022-06-17,5,0.04504504504504504,111,110,0521_372-20220617\0521_372-20220617-053052-111-0.txt,0521_372-20220617\0521_372-20220617-061556-110-110.txt,053052,061556
0521_372,2022-06-20,4,0.041666666666666664,96,94,0521_372-20220620\0521_372-20220620-054413-96-0.txt,0521_372-20220620\0521_372-20220620-062643-94-94.txt,054413,062643
0521_372,2022-06-21,9,0.056962025316455694,158,157,0521_372-20220621\0521_372-20220621-061303-158-0.txt,0521_372-20220621\0521_372-20220621-080556-157-157.txt,061303,080556
0521_372,2022-06-22,6,0.04054054054054054,148,146,0521_372-20220622\0521_372-20220622-054520-148-0.txt,0521_372-20220622\0521_372-20220622-065341-146-146.txt,054520,065341
0521_375,2022-05-31,0,0.0,100,100,0521_375-20220531\0521_375-20220531-090302-100-0.txt,0521_375-20220531\0521_375-20220531-101828-100-100.txt,090302,101828
0521_375,2022-06-01,0,0.0,101,101,0521_375-20220601\0521_375-20220601-084208-101-0.txt,0521_375-20220601\0521_375-20220601-094321-101-101.txt,084208,094321
0521_375,2022-06-02,0,0.0,57,57,0521_375-20220602\0521_375-20220602-091132-57-0.txt,0521_375-20220602\0521_375-20220602-094655-57-57.txt,091132,094655
0521_375,2022-06-07,0,0.0,63,63,0521_375-20220607\0521_375-20220607-084953-63-0.txt,0521_375-20220607\0521_375-20220607-094853-63-63.txt,084953,094853
0521_375,2022-06-08,0,0.0,79,79,0521_375-20220608\0521_375-20220608-073642-79-0.txt,0521_375-20220608\0521_375-20220608-101929-79-79.txt,073642,101929
0521_375,2022-06-09,0,0.0,72,72,0521_375-20220609\0521_375-20220609-074835-72-0.txt,0521_375-20220609\0521_375-20220609-095705-72-72.txt,074835,095705
0521_375,2022-06-15,1,0.011235955056179775,89,88,0521_375-20220615\0521_375-20220615-070808-89-0.txt,0521_375-20220615\0521_375-20220615-102846-88-88.txt,070808,102846
0521_375,2022-06-16,0,0.0,85,85,0521_375-20220616\0521_375-20220616-071613-85-0.txt,0521_375-20220616\0521_375-20220616-100815-85-85.txt,071613,100815
0521_375,2022-06-17,4,0.05405405405405406,74,74,0521_375-20220617\0521_375-20220617-065403-74-0.txt,0521_375-20220617\0521_375-20220617-095632-74-74.txt,065403,095632
0521_375,2022-06-20,1,0.019230769230769232,52,51,0521_375-20220620\0521_375-20220620-072302-52-0.txt,0521_375-20220620\0521_375-20220620-082127-51-51.txt,072302,082127
0521_600,2022-05-31,54,0.34838709677419355,155,153,0521_600-20220531\0521_600-20220531-052835-155-0.txt,0521_600-20220531\0521_600-20220531-063501-153-153.txt,052835,063501
0521_600,2022-06-01,31,0.2052980132450331,151,146,0521_600-20220601\0521_600-20220601-051217-151-0.txt,0521_600-20220601\0521_600-20220601-064701-146-146.txt,051217,064701
0521_600,2022-06-02,33,0.24444444444444444,135,126,0521_600-20220602\0521_600-20220602-051203-135-0.txt,0521_600-20220602\0521_600-20220602-063918-126-126.txt,051203,063918
0521_600,2022-06-03,35,0.2777777777777778,126,126,0521_600-20220603\0521_600-20220603-051059-126-0.txt,0521_600-20220603\0521_600-20220603-065654-126-126.txt,051059,065654
0521_600,2022-06-07,11,0.12087912087912088,86,91,0521_600-20220607\0521_600-20220607-052110-86-0.txt,0521_600-20220607\0521_600-20220607-060953-91-91.txt,052110,060953
0521_600,2022-06-08,29,0.2265625,116,128,0521_600-20220608\0521_600-20220608-050608-116-0.txt,0521_600-20220608\0521_600-20220608-064429-128-128.txt,050608,064429
0521_600,2022-06-09,43,0.2866666666666667,150,147,0521_600-20220609\0521_600-20220609-052213-150-0.txt,0521_600-20220609\0521_600-20220609-070945-147-147.txt,052213,070945
0521_600,2022-06-10,35,0.25925925925925924,135,127,0521_600-20220610\0521_600-20220610-051103-135-0.txt,0521_600-20220610\0521_600-20220610-064149-127-127.txt,051103,064149
0521_600,2022-06-13,28,0.23931623931623933,116,117,0521_600-20220613\0521_600-20220613-051247-116-0.txt,0521_600-20220613\0521_600-20220613-063239-117-117.txt,051247,063239
0521_600,2022-06-14,21,0.15,139,140,0521_600-20220614\0521_600-20220614-052415-139-0.txt,0521_600-20220614\0521_600-20220614-063002-140-140.txt,052415,063002
0521_600,2022-06-15,29,0.2116788321167883,134,137,0521_600-20220615\0521_600-20220615-052401-134-0.txt,0521_600-20220615\0521_600-20220615-062047-137-137.txt,052401,062047
0521_600,2022-06-16,18,0.14634146341463414,123,121,0521_600-20220616\0521_600-20220616-051602-123-0.txt,0521_600-20220616\0521_600-20220616-060002-121-121.txt,051602,060002
0521_600,2022-06-17,23,0.1885245901639344,122,115,0521_600-20220617\0521_600-20220617-051431-122-0.txt,0521_600-20220617\0521_600-20220617-063308-115-115.txt,051431,063308
0521_600,2022-06-20,24,0.2,113,120,0521_600-20220620\0521_600-20220620-051653-113-0.txt,0521_600-20220620\0521_600-20220620-063330-120-120.txt,051653,063330
